customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
'C439977323','1','M','28007','M348934600','28007','es_transportation',19.89,0
'C1156509589','2','F','28007','M348934600','28007','es_transportation',4.26,0
'C99594781','2','F','28007','M1842530320','28007','es_tech',222.27,0
'C291671443','2','M','28007','M348934600','28007','es_transportation',3.33,0
'C1360481565','5','F','28007','M348934600','28007','es_transportation',53.11,0
'C507831273','6','M','28007','M348934600','28007','es_transportation',41.9,0
'C1030484150','2','F','28007','M348934600','28007','es_transportation',7.81,0
'C723217997','4','F','28007','M348934600','28007','es_transportation',18.12,0
'C2079453894','3','F','28007','M1823072687','28007','es_transportation',11.34,0
'C1666444221','3','M','28007','M348934600','28007','es_transportation',50.87,0
'C1256908044','3','F','28007','M348934600','28007','es_transportation',57.11,0
'C488606576','2','F','28007','M348934600','28007','es_transportation',1.51,0
'C636259913','1','M','28007','M348934600','28007','es_transportation',36.6,0
'C823847346','1','F','28007','M1741626453','28007','es_sportsandtoys',25.91,0
'C1844695541','4','F','28007','M348934600','28007','es_transportation',4.33,0
'C732095806','3','M','28007','M348934600','28007','es_transportation',40.11,0
'C1490416909','2','F','28007','M1823072687','28007','es_transportation',51.92,0
'C477595630','4','M','28007','M348934600','28007','es_transportation',12.22,0
'C229665572','5','F','28007','M348934600','28007','es_transportation',2.52,0
'C1245363669','5','F','28007','M348934600','28007','es_transportation',12.87,0
'C1425719203','1','F','28007','M348934600','28007','es_transportation',11.85,0
'C154191546','2','M','28007','M348934600','28007','es_transportation',50.58,0
'C1269635185','2','M','28007','M348934600','28007','es_transportation',51.17,0
'C447509116','3','M','28007','M348934600','28007','es_transportation',24.69,0
'C333185464','6','M','28007','M348934600','28007','es_transportation',49.37,0
'C1153569753','4','F','28007','M348934600','28007','es_transportation',4.36,0
'C1514973352','2','F','28007','M348934600','28007','es_transportation',62.51,0
'C1209743372','4','F','28007','M1823072687','28007','es_transportation',33.86,0
'C1879341237','4','M','28007','M1823072687','28007','es_transportation',48.71,0
'C975211427','2','M','28007','M348934600','28007','es_transportation',54.98,0
'C1383269171','1','F','28007','M348934600','28007','es_transportation',32.08,0
'C310751417','2','F','28007','M1823072687','28007','es_transportation',15.94,0
'C487569403','2','M','28007','M348934600','28007','es_transportation',54.24,0
'C2100602051','4','M','28007','M348934600','28007','es_transportation',31.56,0
'C432449092','5','M','28007','M348934600','28007','es_transportation',21.19,0
'C814079066','1','F','28007','M348934600','28007','es_transportation',20.89,0
'C82079505','2','M','28007','M348934600','28007','es_transportation',33.09,0
'C744245203','2','M','28007','M348934600','28007','es_transportation',24.81,0
'C1734287915','2','F','28007','M348934600','28007','es_transportation',10.78,0
'C393339341','3','M','28007','M348934600','28007','es_transportation',38.73,0
'C1708403061','1','F','28007','M348934600','28007','es_transportation',24.21,0
'C1763624260','6','F','28007','M348934600','28007','es_transportation',30.96,0
'C74848504','3','F','28007','M1823072687','28007','es_transportation',14.77,0
'C1051682954','2','F','28007','M348934600','28007','es_transportation',18.6,0
'C1517820871','3','F','28007','M1823072687','28007','es_transportation',45.97,0
'C841616397','2','M','28007','M1823072687','28007','es_transportation',10.11,0
'C1528848756','2','M','28007','M348934600','28007','es_transportation',52.98,0
'C450845582','2','F','28007','M348934600','28007','es_transportation',13.16,0
'C1953142190','2','M','28007','M348934600','28007','es_transportation',46,0
'C235542568','2','M','28007','M348934600','28007','es_transportation',31.75,0
'C1151051721','3','M','28007','M348934600','28007','es_transportation',18.99,0
'C356750222','2','M','28007','M348934600','28007','es_transportation',13.22,0
'C757503768','5','M','28007','M348934600','28007','es_transportation',49.71,0
'C1854104284','2','F','28007','M855959430','28007','es_hyper',35.84,0
'C1292770722','4','F','28007','M348934600','28007','es_transportation',5.06,0
'C1723242462','5','M','28007','M1823072687','28007','es_transportation',32.59,0
'C1446511647','3','F','28007','M1823072687','28007','es_transportation',13.03,0
'C1549367339','4','F','28007','M855959430','28007','es_hyper',2.4,0
'C2053277267','1','M','28007','M348934600','28007','es_transportation',33.59,0
'C2145933360','5','F','28007','M348934600','28007','es_transportation',20.95,0
'C1366869967','5','M','28007','M348934600','28007','es_transportation',5.4,0
'C2115574807','5','F','28007','M348934600','28007','es_transportation',23.94,0
'C1508373758','3','M','28007','M209847108','28007','es_wellnessandbeauty',28.48,0
'C1299368401','4','M','28007','M1823072687','28007','es_transportation',26.93,0
'C371570992','6','M','28007','M1823072687','28007','es_transportation',3.37,0
'C707755349','4','M','28007','M348934600','28007','es_transportation',12.32,0
'C1966964007','3','F','28007','M857378720','28007','es_hotelservices',36.74,0
'C529768403','6','F','28007','M348934600','28007','es_transportation',4.31,0
'C991774315','3','F','28007','M1823072687','28007','es_transportation',43.09,0
'C923919564','3','F','28007','M348934600','28007','es_transportation',21.47,0
'C461156176','5','F','28007','M348934600','28007','es_transportation',19.04,0
'C343512101','3','M','28007','M348934600','28007','es_transportation',21.78,0
'C1709958311','6','M','28007','M348934600','28007','es_transportation',15.92,0
'C278484907','2','M','28007','M348934600','28007','es_transportation',13.3,0
'C300052027','1','F','28007','M348934600','28007','es_transportation',19.89,0
'C1128349548','2','F','28007','M348934600','28007','es_transportation',10.36,0
'C864655240','2','F','28007','M1823072687','28007','es_transportation',22.24,0
'C2039473569','2','M','28007','M1649169323','28007','es_sportsandtoys',10.79,0
'C682529129','3','F','28007','M348934600','28007','es_transportation',38.85,0
'C1564260047','3','F','28007','M348934600','28007','es_transportation',25.88,0
'C585299069','3','F','28007','M348934600','28007','es_transportation',38.27,0
'C802146030','2','M','28007','M348934600','28007','es_transportation',1.66,0
'C626836922','5','F','28007','M348934600','28007','es_transportation',34.41,0
'C526635102','2','M','28007','M348934600','28007','es_transportation',43.08,0
'C467035555','2','F','28007','M348934600','28007','es_transportation',19.63,0
'C1633477199','2','M','28007','M348934600','28007','es_transportation',27.44,0
'C1720950881','6','F','28007','M1823072687','28007','es_transportation',13.54,0
'C1461774305','3','F','28007','M348934600','28007','es_transportation',23.61,0
'C1641760998','5','F','28007','M348934600','28007','es_transportation',18.4,0
'C673469784','3','F','28007','M348934600','28007','es_transportation',41.82,0
'C480951921','5','M','28007','M348934600','28007','es_transportation',43.83,0
'C1984017083','2','M','28007','M348934600','28007','es_transportation',15.39,0
'C203163727','5','F','28007','M348934600','28007','es_transportation',16.18,0
'C2145448250','5','F','28007','M855959430','28007','es_hyper',17.58,0
'C1134994937','5','M','28007','M1600850729','28007','es_fashion',35.32,0
'C1209838312','2','M','28007','M1823072687','28007','es_transportation',43.64,0
'C228023479','4','F','28007','M348934600','28007','es_transportation',14.28,0
'C1431806998','4','F','28007','M348934600','28007','es_transportation',31.39,0
'C1918935856','4','M','28007','M348934600','28007','es_transportation',41.8,0
'C2137070408','5','M','28007','M348934600','28007','es_transportation',41.11,0
'C564600361','2','M','28007','M348934600','28007','es_transportation',53.75,0
'C15276068','2','M','28007','M348934600','28007','es_transportation',26.21,0
'C333484923','4','M','28007','M348934600','28007','es_transportation',45.78,0
'C826715503','5','M','28007','M348934600','28007','es_transportation',6.3,0
'C1155962240','2','F','28007','M348934600','28007','es_transportation',10.73,0
'C1552608695','6','F','28007','M1823072687','28007','es_transportation',28.78,0
'C579037870','6','M','28007','M348934600','28007','es_transportation',5.67,0
'C75208519','2','M','28007','M348934600','28007','es_transportation',10.4,0
'C1574217480','1','F','28007','M348934600','28007','es_transportation',48.02,0
'C1591152121','3','M','28007','M1823072687','28007','es_transportation',10.7,0
'C261398093','3','F','28007','M348934600','28007','es_transportation',34,0
'C2048375146','5','F','28007','M348934600','28007','es_transportation',13.56,0
'C1098443227','1','M','28007','M348934600','28007','es_transportation',4.84,0
'C1723897078','2','F','28007','M151143676','28007','es_barsandrestaurants',73.96,0
'C1104044396','1','M','28007','M348934600','28007','es_transportation',16.08,0
'C1333661820','2','M','28007','M855959430','28007','es_hyper',80.4,0
'C1415998962','2','F','28007','M1823072687','28007','es_transportation',59.47,0
'C1791793827','4','M','28007','M348934600','28007','es_transportation',6.96,0
'C916497516','3','F','28007','M348934600','28007','es_transportation',16.31,0
'C168191673','1','F','28007','M1823072687','28007','es_transportation',35.56,0
'C585290792','4','M','28007','M1823072687','28007','es_transportation',5.66,0
'C430171917','2','M','28007','M348934600','28007','es_transportation',20.59,0
'C1681976106','1','M','28007','M209847108','28007','es_wellnessandbeauty',22.06,0
'C1519265307','5','F','28007','M348934600','28007','es_transportation',52.49,0
'C667215072','3','F','28007','M348934600','28007','es_transportation',36.46,0
'C1921248691','0','F','28007','M348934600','28007','es_transportation',11.53,0
'C2144163136','1','F','28007','M348934600','28007','es_transportation',74.67,0
'C335592096','4','M','28007','M348934600','28007','es_transportation',94.54,0
'C1355010178','2','F','28007','M1823072687','28007','es_transportation',34.48,0
'C911078435','2','F','28007','M348934600','28007','es_transportation',39.24,0
'C1422393615','2','M','28007','M348934600','28007','es_transportation',23.3,0
'C440111595','2','F','28007','M1823072687','28007','es_transportation',54.15,0
'C1279143519','5','F','28007','M348934600','28007','es_transportation',16.22,0
'C2057462116','1','M','28007','M348934600','28007','es_transportation',36.75,0
'C1635987808','5','F','28007','M1600850729','28007','es_fashion',84.01,0
'C1769401317','3','M','28007','M348934600','28007','es_transportation',26,0
'C1077245673','4','F','28007','M348934600','28007','es_transportation',56.09,0
'C117577408','6','M','28007','M348934600','28007','es_transportation',30.63,0
'C574062699','2','M','28007','M348934600','28007','es_transportation',50.17,0
'C638917294','2','M','28007','M348934600','28007','es_transportation',45.99,0
'C616472041','2','M','28007','M348934600','28007','es_transportation',12.61,0
'C404247926','5','F','28007','M348934600','28007','es_transportation',85.47,0
'C1983995504','2','F','28007','M348934600','28007','es_transportation',38.83,0
'C46234453','3','F','28007','M348934600','28007','es_transportation',32.79,0
'C168579211','3','F','28007','M348934600','28007','es_transportation',40.38,0
'C441400844','3','F','28007','M348934600','28007','es_transportation',1.77,0
'C1783773775','2','M','28007','M1823072687','28007','es_transportation',2.56,0
'C1169771418','3','M','28007','M348934600','28007','es_transportation',15.83,0
'C886658445','4','F','28007','M348934600','28007','es_transportation',11.35,0
'C146494822','4','F','28007','M348934600','28007','es_transportation',19.97,0
'C1729635847','5','F','28007','M1823072687','28007','es_transportation',5.77,0
'C1156808163','3','M','28007','M547558035','28007','es_fashion',11.36,0
'C1123042802','5','M','28007','M348934600','28007','es_transportation',52.4,0
'C1236509536','4','F','28007','M348934600','28007','es_transportation',1.34,0
'C747175090','5','F','28007','M1649169323','28007','es_sportsandtoys',88.62,0
'C356873706','3','M','28007','M1823072687','28007','es_transportation',13.01,0
'C1512353179','3','F','28007','M348934600','28007','es_transportation',34.98,0
'C1971497679','4','M','28007','M348934600','28007','es_transportation',46.34,0
'C1791559714','3','F','28007','M348934600','28007','es_transportation',48.94,0
'C90085212','1','M','28007','M348934600','28007','es_transportation',58.98,0
'C786249459','4','M','28007','M348934600','28007','es_transportation',38.22,0
'C1389311354','5','M','28007','M348934600','28007','es_transportation',49.66,0
'C2103685620','3','F','28007','M348934600','28007','es_transportation',26.37,0
'C1674674654','5','M','28007','M1823072687','28007','es_transportation',33.56,0
'C300112558','1','F','28007','M348934600','28007','es_transportation',35.65,0
'C951689990','3','F','28007','M348934600','28007','es_transportation',21.55,0
'C756645719','2','F','28007','M348934600','28007','es_transportation',27.74,0
'C220694569','3','M','28007','M1053599405','28007','es_health',327.13,0
'C1089903335','3','M','28007','M348934600','28007','es_transportation',31.7,0
'C2072009750','2','F','28007','M348934600','28007','es_transportation',52.45,0
'C635222317','3','F','28007','M348934600','28007','es_transportation',40.51,0
'C662187574','2','M','28007','M348934600','28007','es_transportation',24.16,0
'C1750835738','5','F','28007','M348934600','28007','es_transportation',33.52,0
'C582173326','4','F','28007','M348934600','28007','es_transportation',7.08,0
'C290487175','5','M','28007','M1823072687','28007','es_transportation',41.57,0
'C170484334','1','M','28007','M348934600','28007','es_transportation',12.52,0
'C1348847019','3','M','28007','M1535107174','28007','es_wellnessandbeauty',54.65,0
'C1293338142','4','F','28007','M348934600','28007','es_transportation',4.96,0
'C1807153148','4','F','28007','M348934600','28007','es_transportation',31.33,0
'C1589138432','4','M','28007','M348934600','28007','es_transportation',19.74,0
'C517412999','5','M','28007','M348934600','28007','es_transportation',7.42,0
'C1331907286','2','M','28007','M348934600','28007','es_transportation',20.34,0
'C1626218926','4','F','28007','M348934600','28007','es_transportation',58.9,0
'C663226052','3','F','28007','M348934600','28007','es_transportation',11.58,0
'C1870872671','2','F','28007','M1823072687','28007','es_transportation',14.54,0
'C1675884425','2','M','28007','M348934600','28007','es_transportation',1.17,0
'C1474786056','2','M','28007','M1600850729','28007','es_fashion',32.33,0
'C579648989','3','F','28007','M692898500','28007','es_health',192.48,0
'C1801713151','4','F','28007','M348934600','28007','es_transportation',10.39,0
'C823141445','1','F','28007','M348934600','28007','es_transportation',19.85,0
'C800967034','3','F','28007','M1823072687','28007','es_transportation',35.76,0
'C76052944','3','M','28007','M85975013','28007','es_food',24.56,0
'C1494778598','3','M','28007','M348934600','28007','es_transportation',27.5,0
'C447271561','3','M','28007','M348934600','28007','es_transportation',29.82,0
'C1954938610','4','M','28007','M348934600','28007','es_transportation',14.6,0
'C914488986','4','M','28007','M348934600','28007','es_transportation',21.52,0
'C722887134','2','M','28007','M348934600','28007','es_transportation',4.54,0
'C1901383731','4','F','28007','M348934600','28007','es_transportation',13.5,0
'C131200254','2','F','28007','M348934600','28007','es_transportation',38.09,0
'C433355159','4','F','28007','M348934600','28007','es_transportation',4.29,0
'C1166355595','4','F','28007','M348934600','28007','es_transportation',45.84,0
'C323912860','2','F','28007','M348934600','28007','es_transportation',22.73,0
'C1990073844','4','M','28007','M1823072687','28007','es_transportation',13.33,0
'C607479057','3','F','28007','M348934600','28007','es_transportation',12.57,0
'C914000857','U','E','28007','M348934600','28007','es_transportation',27.28,0
'C1394428191','1','F','28007','M348934600','28007','es_transportation',24.01,0
'C903741897','2','F','28007','M1823072687','28007','es_transportation',12.66,0
'C248927068','2','F','28007','M348934600','28007','es_transportation',5.48,0
'C458379262','5','F','28007','M348934600','28007','es_transportation',18.69,0
'C1610742916','3','M','28007','M1823072687','28007','es_transportation',60.18,0
'C1553941793','1','F','28007','M348934600','28007','es_transportation',44.95,0
'C720418898','3','M','28007','M348934600','28007','es_transportation',11.33,0
'C1952040134','3','F','28007','M348934600','28007','es_transportation',15.92,0
'C1257820473','3','M','28007','M348934600','28007','es_transportation',19.31,0
'C285545076','2','F','28007','M348934600','28007','es_transportation',37.57,0
'C2016264883','1','M','28007','M1823072687','28007','es_transportation',22.3,0
'C1949469724','3','F','28007','M348934600','28007','es_transportation',4.3,0
'C1295444668','2','M','28007','M348934600','28007','es_transportation',32.02,0
'C1830714840','4','F','28007','M348934600','28007','es_transportation',54.09,0
'C896887653','3','M','28007','M348934600','28007','es_transportation',32.31,0
'C1793707767','4','F','28007','M348934600','28007','es_transportation',17.52,0
'C1743327214','2','M','28007','M348934600','28007','es_transportation',44.84,0
'C317314063','2','M','28007','M348934600','28007','es_transportation',1.78,0
'C205797331','4','F','28007','M1823072687','28007','es_transportation',4.21,0
'C1187730955','3','M','28007','M1823072687','28007','es_transportation',12.63,0
'C1078596280','6','F','28007','M1823072687','28007','es_transportation',54.19,0
'C1178005728','3','F','28007','M1823072687','28007','es_transportation',18.78,0
'C1356412685','5','M','28007','M348934600','28007','es_transportation',20.6,0
'C1890250226','3','M','28007','M348934600','28007','es_transportation',25.72,0
'C1452020181','5','M','28007','M348934600','28007','es_transportation',6.18,0
'C326815335','1','F','28007','M348934600','28007','es_transportation',9.68,0
'C1200798307','4','F','28007','M348934600','28007','es_transportation',0.51,0
'C651594350','3','M','28007','M348934600','28007','es_transportation',16.66,0
'C33256704','4','F','28007','M348934600','28007','es_transportation',6.32,0
'C1370556911','1','M','28007','M348934600','28007','es_transportation',2.06,0
'C1457264318','3','F','28007','M1823072687','28007','es_transportation',34.23,0
'C1802714004','2','M','28007','M1535107174','28007','es_wellnessandbeauty',76.74,0
'C1823983599','2','F','28007','M348934600','28007','es_transportation',31.4,0
'C87462443','1','M','28007','M348934600','28007','es_transportation',34.38,0
'C1189231170','3','M','28007','M348934600','28007','es_transportation',24.23,0
'C543938207','2','M','28007','M348934600','28007','es_transportation',1.02,0
'C1520545421','1','M','28007','M348934600','28007','es_transportation',5.24,0
'C544997662','2','F','28007','M1823072687','28007','es_transportation',27.4,0
'C1740004679','3','F','28007','M348934600','28007','es_transportation',50.78,0
'C702798720','2','M','28007','M1535107174','28007','es_wellnessandbeauty',60.26,0
'C133432771','2','F','28007','M348934600','28007','es_transportation',28.21,0
'C1715338428','2','M','28007','M209847108','28007','es_wellnessandbeauty',8.12,0
'C272471718','3','M','28007','M348934600','28007','es_transportation',53,0
'C707845856','2','F','28007','M348934600','28007','es_transportation',58.8,0
'C232517457','5','F','28007','M348934600','28007','es_transportation',35.8,0
'C612045723','5','F','28007','M348934600','28007','es_transportation',12.75,0
'C1419246450','3','M','28007','M1823072687','28007','es_transportation',22.6,0
'C157427068','1','M','28007','M348934600','28007','es_transportation',33.23,0
'C1394454342','1','M','28007','M348934600','28007','es_transportation',56.76,0
'C598452144','3','M','28007','M348934600','28007','es_transportation',55.11,0
'C1915603015','4','F','28007','M348934600','28007','es_transportation',37.01,0
'C1213002113','1','F','28007','M348934600','28007','es_transportation',59.78,0
'C1940951230','2','F','28007','M348934600','28007','es_transportation',26.52,0
'C915430510','2','F','28007','M348934600','28007','es_transportation',15.11,0
'C1568308501','3','M','28007','M348934600','28007','es_transportation',38.16,0
'C1249817283','2','M','28007','M348934600','28007','es_transportation',31.14,0
'C12284077','3','F','28007','M1823072687','28007','es_transportation',50.52,0
'C67418210','3','M','28007','M348934600','28007','es_transportation',28.91,0
'C267593624','1','F','28007','M151143676','28007','es_barsandrestaurants',69.22,0
'C1981089677','4','M','28007','M348934600','28007','es_transportation',34.22,0
'C528877098','6','F','28007','M348934600','28007','es_transportation',20.91,0
'C1923945958','2','M','28007','M348934600','28007','es_transportation',46.97,0
'C643323409','2','M','28007','M1823072687','28007','es_transportation',16.6,0
'C805483863','4','F','28007','M1823072687','28007','es_transportation',15.63,0
'C840928568','1','M','28007','M348934600','28007','es_transportation',13.5,0
'C1470676414','2','F','28007','M348934600','28007','es_transportation',46.13,0
'C1254696728','2','M','28007','M348934600','28007','es_transportation',34.95,0
'C1740186506','3','M','28007','M85975013','28007','es_food',73.24,0
'C1093060677','2','M','28007','M348934600','28007','es_transportation',0.08,0
'C1255236689','1','F','28007','M348934600','28007','es_transportation',12.92,0
'C612357573','6','M','28007','M348934600','28007','es_transportation',45.45,0
'C1965496749','3','F','28007','M348934600','28007','es_transportation',32.02,0
'C54876469','4','M','28007','M1823072687','28007','es_transportation',33.33,0
'C2082605784','3','M','28007','M348934600','28007','es_transportation',16.25,0
'C1475486134','5','M','28007','M348934600','28007','es_transportation',11.35,0
'C1648683269','3','M','28007','M1823072687','28007','es_transportation',22.72,0
'C1942983218','4','F','28007','M348934600','28007','es_transportation',39.64,0
'C353502635','2','F','28007','M348934600','28007','es_transportation',17.85,0
'C1268275182','1','M','28007','M348934600','28007','es_transportation',43.61,0
'C927282395','4','F','28007','M1823072687','28007','es_transportation',9.12,0
'C2121874810','4','F','28007','M1823072687','28007','es_transportation',22.48,0
'C741680636','4','M','28007','M348934600','28007','es_transportation',31.06,0
'C1909782411','4','F','28007','M1823072687','28007','es_transportation',16.8,0
'C1240209240','1','F','28007','M348934600','28007','es_transportation',26.05,0
'C332727422','5','M','28007','M1823072687','28007','es_transportation',30.8,0
'C1367987964','3','F','28007','M1823072687','28007','es_transportation',3.18,0
'C1787239285','1','F','28007','M1823072687','28007','es_transportation',23.84,0
'C746862122','3','M','28007','M348934600','28007','es_transportation',22.38,0
'C1509718305','1','M','28007','M348934600','28007','es_transportation',48.79,0
'C1967337226','4','M','28007','M85975013','28007','es_food',38.81,0
'C1801015376','2','M','28007','M348934600','28007','es_transportation',99.96,0
'C775739646','2','M','28007','M348934600','28007','es_transportation',16.48,0
'C2064655298','4','F','28007','M348934600','28007','es_transportation',19.28,0
'C1266329800','4','F','28007','M348934600','28007','es_transportation',16.29,0
'C1439470393','2','F','28007','M1823072687','28007','es_transportation',9.68,0
'C262282046','3','F','28007','M151143676','28007','es_barsandrestaurants',31.99,0
'C1807259356','3','F','28007','M348934600','28007','es_transportation',9.12,0
'C987955759','5','F','28007','M1823072687','28007','es_transportation',42.23,0
'C65683893','3','F','28007','M348934600','28007','es_transportation',43.59,0
'C1432825682','3','M','28007','M348934600','28007','es_transportation',48.59,0
'C1792734476','1','F','28007','M348934600','28007','es_transportation',4.91,0
'C1750362802','5','M','28007','M348934600','28007','es_transportation',55.4,0
'C380911997','2','F','28007','M348934600','28007','es_transportation',25.16,0
'C1655680166','3','M','28007','M348934600','28007','es_transportation',52,0
'C1899001756','2','M','28007','M1823072687','28007','es_transportation',50.72,0
'C1783127345','4','M','28007','M348934600','28007','es_transportation',35.6,0
'C1954474578','2','M','28007','M209847108','28007','es_wellnessandbeauty',123.25,0
'C919751066','2','F','28007','M1823072687','28007','es_transportation',17.99,0
'C255691679','2','F','28007','M348934600','28007','es_transportation',38.25,0
'C1373640509','2','M','28007','M1823072687','28007','es_transportation',53.3,0
'C1974668487','2','M','28007','M348934600','28007','es_transportation',67.62,0
'C1539370210','3','M','28007','M348934600','28007','es_transportation',57.69,0
'C1680004438','2','F','28007','M348934600','28007','es_transportation',46.95,0
'C805014659','3','M','28007','M348934600','28007','es_transportation',1.23,0
'C26045684','4','F','28007','M348934600','28007','es_transportation',7.13,0
'C1048588440','6','M','28007','M85975013','28007','es_food',54.61,0
'C393216567','5','F','28007','M348934600','28007','es_transportation',12.15,0
'C582688427','5','M','28007','M348934600','28007','es_transportation',30.42,0
'C718962269','3','F','28007','M348934600','28007','es_transportation',33.56,0
'C1507237884','2','F','28007','M348934600','28007','es_transportation',32.58,0
'C1897313368','5','F','28007','M348934600','28007','es_transportation',0.91,0
'C864602023','5','M','28007','M348934600','28007','es_transportation',45.99,0
'C767740583','2','F','28007','M348934600','28007','es_transportation',17.89,0
'C947010068','4','F','28007','M348934600','28007','es_transportation',61.94,0
'C1871594117','1','M','28007','M348934600','28007','es_transportation',11.21,0
'C1152356495','3','F','28007','M348934600','28007','es_transportation',2.36,0
'C83086349','6','M','28007','M1823072687','28007','es_transportation',18.05,0
'C949023995','3','M','28007','M348934600','28007','es_transportation',43.13,0
'C609452246','3','F','28007','M348934600','28007','es_transportation',20.26,0
'C476477241','4','M','28007','M348934600','28007','es_transportation',7.2,0
'C1487982242','2','F','28007','M348934600','28007','es_transportation',35.5,0
'C712473227','1','F','28007','M348934600','28007','es_transportation',32.58,0
'C334817037','3','M','28007','M348934600','28007','es_transportation',29.33,0
'C199512926','4','M','28007','M1946091778','28007','es_wellnessandbeauty',83.99,0
'C914243510','4','M','28007','M348934600','28007','es_transportation',8.84,0
'C1126297464','2','F','28007','M1823072687','28007','es_transportation',61.88,0
'C1503504810','1','F','28007','M348934600','28007','es_transportation',33.24,0
'C2038979642','3','F','28007','M1823072687','28007','es_transportation',28.58,0
'C381446674','5','F','28007','M348934600','28007','es_transportation',69.64,0
'C149698808','2','F','28007','M348934600','28007','es_transportation',41.43,0
'C1812521679','4','M','28007','M348934600','28007','es_transportation',12.37,0
'C2017140130','4','M','28007','M348934600','28007','es_transportation',16.2,0
'C1821681988','2','F','28007','M348934600','28007','es_transportation',21.24,0
'C324498528','5','F','28007','M1888755466','28007','es_otherservices',92.46,0
'C1955375790','3','M','28007','M348934600','28007','es_transportation',36.79,0
'C1483007108','1','F','28007','M348934600','28007','es_transportation',25.99,0
'C851731350','4','M','28007','M348934600','28007','es_transportation',32.21,0
'C862267590','4','M','28007','M348934600','28007','es_transportation',19.45,0
'C362654279','2','F','28007','M348934600','28007','es_transportation',7.18,0
'C869954068','3','F','28007','M348934600','28007','es_transportation',34.04,0
'C695108722','2','M','28007','M348934600','28007','es_transportation',62.01,0
'C143836998','5','F','28007','M1053599405','28007','es_health',114.14,0
'C1735092211','3','F','28007','M348934600','28007','es_transportation',5.95,0
'C1504341710','2','F','28007','M348934600','28007','es_transportation',71.08,0
'C1350068848','4','M','28007','M1823072687','28007','es_transportation',18.57,0
'C490558731','5','M','28007','M348934600','28007','es_transportation',31.97,0
'C606861698','1','F','28007','M348934600','28007','es_transportation',39.45,0
'C1388933025','2','F','28007','M1823072687','28007','es_transportation',20.87,0
'C1160118068','2','M','28007','M348934600','28007','es_transportation',0.56,0
'C2074365962','4','M','28007','M348934600','28007','es_transportation',42.69,0
'C268823556','3','F','28007','M547558035','28007','es_fashion',19.35,0
'C389387421','6','F','28007','M1823072687','28007','es_transportation',28.84,0
'C1014124305','1','M','28007','M348934600','28007','es_transportation',44.04,0
'C1459624061','4','F','28007','M348934600','28007','es_transportation',50.47,0
'C2118328869','2','F','28007','M348934600','28007','es_transportation',69.46,0
'C1433132752','3','M','28007','M348934600','28007','es_transportation',27.24,0
'C354098761','2','F','28007','M348934600','28007','es_transportation',31.99,0
'C1221114448','1','F','28007','M348934600','28007','es_transportation',15.51,0
'C855082400','2','M','28007','M348934600','28007','es_transportation',3.82,0
'C460218551','6','M','28007','M348934600','28007','es_transportation',25.54,0
'C1396720108','1','M','28007','M1823072687','28007','es_transportation',9.02,0
'C1274818444','5','F','28007','M348934600','28007','es_transportation',4,0
'C207576555','3','F','28007','M348934600','28007','es_transportation',16.73,0
'C747590731','3','F','28007','M348934600','28007','es_transportation',12.99,0
'C251630036','4','F','28007','M1823072687','28007','es_transportation',29.45,0
'C1814746822','1','M','28007','M348934600','28007','es_transportation',44.93,0
'C1476505660','1','F','28007','M348934600','28007','es_transportation',43.01,0
'C105013970','3','M','28007','M348934600','28007','es_transportation',16.73,0
'C1612798177','3','F','28007','M348934600','28007','es_transportation',36.97,0
'C1456851744','2','M','28007','M348934600','28007','es_transportation',7.75,0
'C69477057','3','M','28007','M348934600','28007','es_transportation',17.34,0
'C956700475','4','F','28007','M348934600','28007','es_transportation',7.42,0
'C449262890','2','M','28007','M1823072687','28007','es_transportation',0.06,0
'C942160317','2','M','28007','M348934600','28007','es_transportation',12.18,0
'C22920054','3','M','28007','M348934600','28007','es_transportation',31.99,0
'C357634845','3','M','28007','M1823072687','28007','es_transportation',12.98,0
'C638223659','4','M','28007','M348934600','28007','es_transportation',20.23,0
'C1816212551','1','F','28007','M348934600','28007','es_transportation',4.52,0
'C1798103026','4','F','28007','M348934600','28007','es_transportation',4.26,0
'C986553990','5','F','28007','M348934600','28007','es_transportation',4.97,0
'C108266856','3','F','28007','M1823072687','28007','es_transportation',38.56,0
'C1548142512','4','F','28007','M348934600','28007','es_transportation',24.76,0
'C1530262146','2','M','28007','M1823072687','28007','es_transportation',1.13,0
'C620551378','2','F','28007','M348934600','28007','es_transportation',11.35,0
'C1689083890','2','F','28007','M1823072687','28007','es_transportation',22.05,0
'C1438489717','3','F','28007','M348934600','28007','es_transportation',13.69,0
'C1698653726','2','M','28007','M348934600','28007','es_transportation',30.15,0
'C1335108214','3','M','28007','M348934600','28007','es_transportation',63.12,0
'C1825851538','4','F','28007','M1535107174','28007','es_wellnessandbeauty',69.92,0
'C276409392','4','F','28007','M692898500','28007','es_health',40.85,0
'C1370192017','6','F','28007','M1823072687','28007','es_transportation',34.38,0
'C1719535099','3','F','28007','M348934600','28007','es_transportation',30.79,0
'C1426006139','4','F','28007','M348934600','28007','es_transportation',14.93,0
'C764950264','4','F','28007','M692898500','28007','es_health',113.9,0
'C1647801193','4','M','28007','M1600850729','28007','es_fashion',111.02,0
'C1937615372','4','F','28007','M1823072687','28007','es_transportation',17.36,0
'C1345265337','2','M','28007','M348934600','28007','es_transportation',23.33,0
